hhld_num,pers_num,trip_num,trip_purp,start_time,mode_prime,purp_orig,purp_dest,trip_km,trip_man_km,car_pool,region_orig,waterzn_orig,region_dest,waterzn_dest,expf
207319,2,2,3,1730,P,O,H,4,5,0,12,121084,12,121917,19.69
207319,3,1,3,1630,D,H,O,4,5,5,12,121917,12,121084,19.69
207319,3,2,3,1730,D,O,H,4,5,5,12,121084,12,121917,19.69
207325,1,3,4,830,D,F,W,14,20,1,12,121360,12,120494,29.75
207325,1,4,4,1630,D,W,F,14,20,1,12,120494,12,121360,29.75
311742,1,4,3,2200,D,H,F,4,5,1,12,120394,12,121202,17.8
637320,1,5,4,1410,D,M,O,5,7,1,12,121098,12,121316,17.83
640150,1,2,4,2100,D,W,O,5,7,1,12,121110,12,121954,23.8
659513,2,1,1,845,D,H,W,2,2,1,12,120844,12,120272,40.19
669808,1,1,1,915,B,H,W,7,10,0,12,121603,12,120012,17.67
880187,2,8,3,2130,P,O,H,14,16,0,12,120342,12,121634,15.07
957309,1,3,4,1105,B,M,M,5,7,0,12,120941,12,120069,10.91
929907,4,2,2,1540,S,S,H,4,5,0,12,121482,12,121490,25.71
4407676,1,1,3,1030,D,H,M,1,1,1,12,122068,12,121956,14.93
4475844,4,2,2,1445,S,S,H,3,4,0,12,122015,12,120403,52.32
130067,1,1,1,1625,D,H,W,7,9,1,12,121950,12,120299,15.92
861655,2,2,1,1700,D,W,H,2,2,1,12,122107,12,120075,48.28
863133,2,2,1,1920,D,W,H,4,5,1,12,121152,12,121615,38.8
863133,2,3,3,2115,D,H,O,3,4,3,12,121615,12,120026,38.8
225574,1,1,3,1500,D,H,M,1,1,1,12,121799,12,121227,6.47
863133,3,3,3,1915,D,H,O,3,4,2,12,121615,12,121205,38.8
863133,3,4,3,2215,D,O,H,3,4,2,12,121205,12,121615,38.8
863133,4,1,2,730,D,H,S,12,17,1,12,121615,12,120082,38.8
863133,4,2,2,1510,D,S,H,12,17,1,12,120082,12,121615,38.8
863133,4,3,3,1830,P,H,M,4,5,0,12,121615,12,120012,38.8
865478,2,2,1,1700,D,W,H,4,4,1,12,120017,12,121409,13.88
865517,2,1,1,1430,D,H,W,9,9,1,12,122072,12,122131,32.92
865517,2,2,1,2330,D,W,H,9,9,1,12,122131,12,122072,32.92
959871,2,1,1,630,D,H,W,5,7,1,12,121046,12,120236,6.87
867292,1,1,3,1545,D,H,O,17,19,1,12,121259,12,122143,12.54
961433,4,1,1,1130,P,H,W,1,2,0,12,120380,12,121421,21.93
961433,4,2,1,1145,P,W,H,1,2,0,12,121421,12,120380,21.93
962207,1,5,3,1500,D,M,H,2,3,1,12,121072,12,120328,21.81
962207,2,1,3,850,D,H,O,2,3,1,12,120328,12,120361,21.81
868176,2,3,3,1930,D,H,O,7,9,2,12,120064,12,121884,19.15
868176,2,4,3,2100,D,O,H,7,9,2,12,121884,12,120064,19.15
868197,1,2,3,1205,W,M,H,0,0,0,12,121075,12,121075,30.76
868475,1,1,1,530,D,H,W,9,9,1,12,122095,12,120900,15.02
868475,1,2,1,1700,D,W,H,9,9,1,12,120900,12,122095,15.02
963084,2,2,1,2100,D,W,H,15,21,1,12,121011,12,120032,15.33
868780,1,3,3,1610,D,M,H,4,6,1,12,120958,12,121546,18.97
868992,1,3,4,1445,D,O,R,5,7,1,12,120924,12,120402,27.48
869785,1,3,3,840,D,H,F,0,1,2,12,121037,12,121946,16.4
869816,1,1,1,850,D,H,W,3,3,1,12,121497,12,121501,12.46
869816,1,2,1,1730,D,W,H,3,3,1,12,121501,12,121497,12.46
869816,2,1,1,730,D,H,W,3,3,2,12,121497,12,121501,12.46
916316,1,4,4,1730,D,W,O,5,8,1,12,121781,12,121304,40.77
875834,1,1,3,750,D,H,F,2,3,5,12,121426,12,121417,31.34
887390,2,2,1,1620,D,W,H,12,15,1,12,120941,12,121824,4.18
887444,1,1,1,1500,D,H,W,10,14,1,12,121534,12,121635,23.55
887444,1,2,4,1600,D,W,O,11,14,1,12,121635,12,121673,23.55
890007,4,1,2,720,P,H,S,2,3,0,12,122134,12,122015,26.39
890007,4,2,2,1440,P,S,H,2,3,0,12,122015,12,122134,26.39
223599,1,5,3,1930,D,O,H,15,20,1,12,122058,12,122142,21.34
891702,1,5,3,1245,D,M,H,5,7,1,12,121265,12,120296,16.3
891702,1,6,3,1400,D,H,M,3,3,1,12,120296,12,120069,16.3
896188,2,2,3,1145,P,M,H,4,5,0,12,120331,12,120133,6.56
896195,1,2,1,1705,D,W,H,7,9,1,12,120334,12,121497,15.54
940015,3,4,3,1835,D,W,H,2,3,1,12,121597,12,121209,31.85
901237,3,3,1,1730,W,H,W,1,1,0,12,121133,12,121139,15.22
901237,4,1,2,700,B,H,S,8,11,0,12,121133,12,120082,15.22
901577,1,1,3,1100,D,H,M,1,1,2,12,122076,12,121434,18.15
901577,1,2,3,1200,D,M,H,1,1,2,12,121434,12,122076,18.15
902799,1,3,3,1030,D,M,H,1,2,1,12,120331,12,122138,16.98
902799,3,1,1,840,P,H,W,3,4,0,12,122138,12,121653,16.98
4422557,1,1,1,600,D,H,W,20,28,1,12,120351,12,121016,9.88
904495,1,2,1,1825,D,W,H,6,8,2,12,121455,12,120039,60.13
904495,2,1,1,630,P,H,W,6,8,0,12,120039,12,121455,60.13
905060,2,2,4,1320,P,O,M,3,3,0,12,120953,12,121084,12.46
905060,2,3,4,1500,P,M,M,1,1,0,12,121084,12,121080,12.46
908050,1,3,4,1245,D,W,R,4,6,1,12,121175,12,121255,13.39
908050,1,4,4,1830,D,W,O,7,10,1,12,121255,12,121884,13.39
908050,1,5,3,2015,D,O,H,5,6,1,12,121884,12,121582,13.39
908483,2,3,3,1830,D,H,M,6,7,2,12,121783,12,120331,21.13
908483,2,4,3,2050,D,M,H,6,7,2,12,120331,12,121783,21.13
910698,1,6,4,1955,D,F,M,2,2,1,12,122108,12,120069,6.62
910698,1,7,4,2030,D,M,F,2,2,1,12,120069,12,122108,6.62
913302,1,1,3,1415,D,H,F,4,5,2,12,122091,12,121777,5.69
913302,2,2,4,1520,P,O,M,4,5,0,12,121777,12,121451,5.69
913302,2,3,3,1625,P,M,H,1,1,0,12,121451,12,122091,5.69
913302,2,4,3,1945,P,H,O,6,8,0,12,122091,12,120064,5.69
978409,1,6,1,1645,D,W,H,9,12,1,12,121287,12,121187,32.18
4501500,1,2,1,1105,P,W,H,4,5,0,12,121923,12,120064,28.18
982215,1,8,3,2015,D,H,M,4,5,2,12,121616,12,120958,24.26
4420433,1,1,3,650,D,H,F,2,3,2,12,121676,12,121923,14.3
982612,2,2,3,1330,D,O,H,5,7,1,12,120045,12,120032,5.25
918413,3,1,2,810,P,H,S,2,2,0,12,121490,12,120140,15.66
918413,3,2,2,1505,S,S,H,2,2,0,12,120140,12,121490,15.66
308851,3,1,3,1715,P,H,O,19,23,0,12,120220,12,120004,16.09
998417,1,2,1,1500,D,W,H,11,15,1,12,121286,12,121465,17.58
998417,2,1,1,435,D,H,W,6,7,1,12,121465,12,121256,17.58
4403099,1,1,1,1315,D,H,W,6,6,1,12,120349,12,121026,17.42
920721,1,1,1,735,D,H,W,1,1,1,12,121454,12,121455,20.21
920721,1,2,4,1155,D,W,O,1,2,1,12,121455,12,120068,20.21
920721,1,3,4,1430,D,O,R,1,2,1,12,120068,12,121455,20.21
920721,2,3,3,1230,D,H,R,0,1,1,12,121454,12,121454,20.21
218087,1,4,3,1300,D,O,H,8,11,1,12,122069,12,121234,7.31
921977,1,1,3,715,D,H,O,1,1,1,12,122022,12,121668,5.05
4404527,1,2,4,1600,D,W,D,2,3,1,12,121324,12,121046,13.59
924855,1,1,3,1100,P,H,M,1,2,0,12,121505,12,122139,5.82
926798,2,6,3,1450,D,H,M,1,2,1,12,122090,12,121518,10.68
926798,2,7,3,1645,D,M,H,1,2,1,12,121518,12,122090,10.68
926798,2,8,3,1840,D,H,F,3,3,2,12,122090,12,121167,10.68
926798,2,9,3,1900,D,F,H,3,3,1,12,121167,12,122090,10.68
926878,1,1,3,430,D,H,O,15,21,1,12,120137,12,121212,41.03
926878,1,2,4,530,D,O,W,12,16,1,12,121212,12,120331,41.03
929091,1,1,3,1100,D,H,O,6,8,1,12,120001,12,121884,12.23
929091,1,2,4,1400,D,O,M,5,6,1,12,121884,12,120843,12.23
4410462,1,2,3,1600,D,M,H,2,3,2,12,121653,12,121199,20.41
929161,1,6,3,1720,D,H,O,7,8,1,12,122127,12,120138,11.42
932734,1,2,1,1530,P,W,H,2,2,0,12,120017,12,120348,30.36
933030,1,4,4,1245,W,O,R,0,0,0,12,121158,12,121156,39.95
933030,2,1,3,1000,D,O,H,2,3,1,12,121953,12,120055,39.95
933148,2,3,3,715,D,H,F,1,1,1,12,121333,12,121965,11.94
933148,2,4,4,720,D,F,O,1,1,2,12,121965,12,121257,11.94
223934,1,3,3,1930,D,H,M,4,4,2,12,120064,12,120069,51.78
933148,2,5,4,800,D,O,F,1,1,2,12,121257,12,121965,11.94
893335,1,4,4,1705,D,W,F,2,3,1,12,121266,12,120060,24.05
935989,2,2,3,1445,D,M,H,2,3,1,12,120012,12,122045,16.15
935989,2,4,1,2700,D,W,H,13,18,1,12,120108,12,122045,16.15
937437,1,2,3,810,D,F,H,2,2,1,12,121179,12,121575,33.17
937437,1,3,3,1130,D,H,O,8,11,1,12,121575,12,120047,33.17
937437,1,4,3,1250,D,O,H,8,11,1,12,120047,12,121575,33.17
937437,1,5,3,1810,D,H,O,2,3,3,12,121575,12,120081,33.17
937437,1,6,3,1820,D,O,H,2,3,1,12,120081,12,121575,33.17
937437,1,7,3,2000,D,H,F,2,3,1,12,121575,12,120081,33.17
937437,1,8,3,2010,D,F,H,2,3,3,12,120081,12,121575,33.17
937437,3,2,2,1405,D,S,H,4,5,1,12,120082,12,121575,33.17
4423227,1,1,1,905,D,H,W,6,8,1,12,120011,12,121779,14.31
4423227,1,2,1,1625,D,W,H,6,8,1,12,121779,12,120011,14.31
4423227,2,1,3,830,D,H,M,2,2,1,12,120011,12,121022,14.31
4423227,2,2,3,840,D,M,H,2,2,1,12,121022,12,120011,14.31
4423273,1,2,3,1700,D,O,H,3,5,2,12,120843,12,121828,9.63
939497,2,2,1,1910,P,W,H,2,2,0,12,121434,12,120057,75.46
942305,1,1,3,1400,D,H,M,5,7,2,12,120304,12,120366,22.27
942305,1,2,3,1610,D,M,H,5,7,2,12,120366,12,120304,22.27
218207,2,1,1,600,D,H,W,19,21,1,12,120604,12,120077,5.84
4429233,1,1,1,700,D,H,W,20,26,1,12,122049,12,121819,15.24
943590,4,2,2,1505,B,S,H,3,4,0,12,120346,12,120021,24.08
4429626,1,1,3,1000,D,H,M,4,5,1,12,122055,12,120935,10
4429626,2,1,1,750,D,H,W,7,10,1,12,122055,12,121317,10
945496,1,2,1,1400,D,W,H,3,4,1,12,121019,12,121044,18
945496,2,1,1,1000,D,H,W,3,4,1,12,121044,12,121019,18
945496,2,2,1,1400,D,W,H,3,4,1,12,121019,12,121044,18
4433674,4,1,2,840,W,H,S,1,1,0,12,121681,12,121023,26.43
4433674,4,2,2,1520,W,S,H,1,1,0,12,121023,12,121681,26.43
947639,1,1,3,910,D,H,O,5,5,1,12,120054,12,121334,19.34
947639,2,2,3,1710,D,O,H,3,4,1,12,121780,12,120054,19.34
4437678,1,5,4,1620,D,M,O,8,9,1,12,120344,12,120082,23.51
950815,1,1,1,830,D,H,W,1,1,1,12,122142,12,120121,30.97
950815,1,4,3,2200,P,O,H,8,9,0,12,122120,12,122142,30.97
950815,2,1,3,715,D,H,O,1,2,1,12,122142,12,122134,30.97
950815,2,3,3,1305,D,H,M,3,4,1,12,122142,12,122025,30.97
950815,2,4,3,1430,D,M,H,3,4,1,12,122025,12,122142,30.97
950815,3,1,2,810,D,H,S,9,10,1,12,122142,12,120082,30.97
950815,3,2,2,1600,D,S,H,9,10,1,12,120082,12,122142,30.97
951447,2,1,1,520,D,H,W,12,16,1,12,121333,12,121189,27.24
951447,2,2,4,1545,D,W,O,17,23,1,12,121189,12,121161,27.24
951447,2,3,3,1625,D,O,H,5,7,1,12,121161,12,121333,27.24
952399,1,3,4,1110,D,O,M,7,9,2,12,121452,12,120350,13.37
874562,3,2,2,1430,S,S,H,5,7,0,12,121166,12,121425,19.69
952399,1,4,4,1145,D,M,F,7,9,2,12,120350,12,121452,13.37
954241,1,3,3,1545,D,D,H,17,23,2,12,121863,12,120378,10.9
219568,1,2,3,905,D,F,H,1,1,1,12,121004,12,121342,46.15
954598,1,2,4,1245,D,O,M,1,1,2,12,121657,12,121653,11.26
4444471,1,5,4,1615,D,F,M,0,0,2,12,121859,12,121020,10.1
954842,1,1,3,1230,D,H,M,4,6,1,12,120347,12,120366,13.5
954842,1,2,3,1445,D,M,H,4,6,1,12,120366,12,120347,13.5
954842,2,2,4,1505,D,W,M,9,12,1,12,121171,12,120007,13.5
954842,2,3,3,1515,D,M,H,1,2,1,12,120007,12,120347,13.5
220118,1,1,3,500,D,H,M,1,1,1,12,120044,12,121581,23.93
955707,1,2,1,1430,D,W,H,4,6,2,12,121167,12,121119,10.97
956185,2,1,1,700,D,H,W,26,36,1,12,121792,12,121043,10.53
223984,3,5,3,2205,D,O,H,4,6,1,12,121056,12,121391,13.16
225768,1,2,3,835,W,D,H,0,0,0,12,120352,12,120352,23.06
956855,1,3,3,1530,D,F,H,1,1,2,12,121497,12,121497,24.32
956991,2,6,3,1945,D,O,H,2,3,2,12,121022,12,120956,12.5
4446965,2,6,4,1230,D,O,R,9,11,1,12,121492,12,120178,10.48
4446965,2,8,3,1845,D,O,H,3,4,1,12,121732,12,121489,10.48
957130,1,6,3,2105,D,O,H,2,3,2,12,120954,12,122046,9.55
957130,2,1,3,845,D,H,O,6,9,1,12,122046,12,120350,9.55
957130,2,2,4,1105,D,O,O,2,2,1,12,120350,12,121411,9.55
957241,1,1,3,600,D,H,M,7,10,99,12,120410,12,120983,5.28
957241,2,1,3,700,D,H,M,6,9,1,12,120983,12,121499,5.28
957241,2,2,3,900,D,M,H,2,3,1,12,121499,12,120410,5.28
957410,2,5,3,1340,D,M,H,1,2,1,12,121434,12,121418,15.02
957708,1,5,3,1645,D,M,H,5,6,1,12,121884,12,120328,6.45
957837,4,2,4,1410,B,S,O,2,3,0,12,121882,12,121679,11.19
957837,4,3,3,1500,W,O,H,1,1,0,12,121679,12,120029,11.19
5503330,2,4,3,1640,D,O,H,1,2,1,12,120211,12,121811,19.92
958506,1,1,1,735,D,H,W,6,9,1,12,121308,12,121266,32.02
958506,1,2,1,1800,D,W,H,6,9,1,12,121266,12,121308,32.02
958506,1,3,3,1845,D,H,F,2,3,1,12,121308,12,120045,32.02
958506,2,1,1,745,D,H,W,7,7,2,12,121308,12,121607,32.02
958595,1,5,4,1025,D,F,O,2,2,1,12,121961,12,122059,34.09
958665,1,1,3,915,D,H,O,13,13,2,12,120756,12,120236,10.12
958665,1,2,3,935,D,O,H,13,13,2,12,120236,12,120756,10.12
958665,2,1,3,915,P,H,O,13,14,0,12,120756,12,120236,10.12
958665,2,2,3,935,P,O,H,13,14,0,12,120236,12,120756,10.12
221406,1,1,3,1130,D,H,O,9,13,1,12,121183,12,120946,8.28
959030,2,2,4,1700,D,W,F,6,7,1,12,120402,12,121383,24.95
959030,2,3,3,1820,D,F,H,4,6,2,12,121383,12,121497,24.95
959030,3,2,2,1450,W,S,H,1,1,0,12,121497,12,121497,24.95
959030,3,3,3,1745,P,H,O,2,2,0,12,121497,12,120414,24.95
959030,3,4,3,2030,P,O,H,2,2,0,12,120414,12,121497,24.95
960406,1,3,3,1305,D,H,R,2,3,2,12,121447,12,120043,8.62
960406,1,4,1,1440,D,W,H,2,3,2,12,120043,12,121447,8.62
290750,4,4,3,1400,P,S,H,9,13,0,12,122134,12,121741,7.93
960706,2,1,3,900,D,H,F,1,1,4,12,121497,12,121497,17.63
960769,1,1,3,745,D,H,F,9,11,2,12,120754,12,121635,16.7
960769,1,2,4,805,D,F,W,16,17,1,12,121635,12,121098,16.7
960769,3,5,4,1730,D,W,R,13,18,1,12,121708,12,120689,16.7
960781,1,2,4,1315,D,M,M,2,3,1,12,120919,12,121499,17.63
960781,1,3,3,1430,D,M,H,4,4,1,12,121499,12,121492,17.63
987388,4,2,1,1600,T,W,H,3,4,0,12,120944,12,122073,18.88
961252,1,1,1,830,D,H,W,22,29,1,12,120604,12,121610,53.67
961598,1,6,3,1700,D,H,F,4,6,1,12,120976,12,121413,23.89
961598,1,7,4,1715,D,F,F,5,6,2,12,121413,12,121091,23.89
961916,3,2,2,1730,B,S,H,6,7,0,12,121090,12,121418,39.25
908483,1,5,3,1645,D,W,H,3,3,1,12,122012,12,121783,21.13
962288,1,1,3,1220,D,H,O,7,9,1,12,120957,12,120942,25.56
240840,1,4,3,1700,D,M,H,3,4,1,12,120906,12,121663,30.12
4458702,2,1,2,845,W,H,S,0,0,0,12,120114,12,120114,30.72
963210,1,2,3,2130,P,O,H,11,15,0,12,120045,12,120299,11.95
963210,2,1,3,1830,D,H,O,11,15,2,12,120299,12,120045,11.95
224047,4,2,4,800,D,F,S,4,5,1,12,122101,12,121166,45.17
963632,1,2,3,1600,D,O,H,7,9,1,12,122002,12,120099,5.69
4459588,1,3,3,1725,D,F,H,9,12,1,12,121603,12,121863,15.05
4459636,3,3,1,1540,B,H,W,2,3,0,12,121424,12,121572,32.01
4459636,3,4,1,2150,B,W,H,2,3,0,12,121572,12,121424,32.01
963687,2,1,1,1340,D,H,W,5,7,1,12,120066,12,121325,17.26
963687,2,2,1,2300,D,W,H,5,7,1,12,121325,12,120066,17.26
963694,1,1,3,1010,D,H,M,4,4,1,12,122076,12,120980,26.14
963694,1,2,3,1040,D,M,H,4,4,1,12,120980,12,122076,26.14
4460099,1,2,1,1610,D,H,W,7,10,1,12,120299,12,120108,26.76
963735,1,1,1,800,D,H,W,8,12,1,12,120377,12,120039,15.37
963735,1,3,4,1200,D,F,R,2,3,1,12,121037,12,120039,15.37
963742,1,3,3,1730,D,H,F,11,15,2,12,120300,12,121441,22.52
963742,1,4,3,2015,D,F,H,11,15,2,12,121441,12,120300,22.52
963818,1,2,1,1530,D,W,H,2,2,1,12,121499,12,121792,13.72
963818,1,3,3,1600,D,H,O,5,7,2,12,121792,12,120923,13.72
963818,1,4,4,1700,D,O,M,6,9,2,12,120923,12,122117,13.72
963818,1,5,4,1815,D,M,F,10,14,2,12,122117,12,121394,13.72
963849,1,2,4,1030,D,M,M,0,0,1,12,121578,12,121577,30.63
964075,1,3,3,1300,D,H,R,2,2,1,12,121213,12,120215,19.92
964075,1,5,3,1850,D,H,O,1,1,2,12,121213,12,121213,19.92
964075,1,6,4,2100,D,O,O,1,1,2,12,121213,12,120218,19.92
4460617,1,6,3,2150,D,O,H,3,4,1,12,121283,12,120022,8.29
964075,2,1,3,830,D,H,O,22,25,1,12,121213,12,121768,19.92
964075,2,2,3,1630,D,O,H,22,25,1,12,121768,12,121213,19.92
4465117,1,2,1,2120,W,W,H,1,1,0,12,122051,12,122048,17.15
225801,3,3,1,2045,D,W,H,9,12,1,12,120009,12,121246,22.92
967124,2,1,3,1100,D,H,O,4,5,2,12,121611,12,120062,3.88
244400,2,2,1,1700,D,W,H,3,3,1,12,121151,12,121435,31.27
967323,1,3,3,1345,D,M,H,1,1,1,12,121613,12,121615,31.46
967323,1,4,3,1404,D,H,O,1,1,1,12,121615,12,121612,31.46
967323,1,5,4,1415,D,O,W,4,5,1,12,121612,12,122105,31.46
223869,2,3,3,2115,D,H,O,19,26,1,12,121505,12,120040,33.95
4470116,1,1,3,730,P,H,O,2,2,0,12,120044,12,121152,21.9
4472636,2,1,1,620,D,H,W,4,6,1,12,121238,12,121362,15.79
4472636,2,2,1,1720,D,W,H,4,6,1,12,121362,12,121238,15.79
970518,1,1,3,1130,D,H,M,16,17,1,12,121213,12,120007,18.29
970518,1,2,4,1200,D,M,M,6,9,1,12,120007,12,122036,18.29
920721,2,4,3,1510,D,W,H,0,1,1,12,121454,12,121454,20.21
970931,3,2,1,1600,D,W,H,23,28,1,12,121213,12,120001,25.62
971217,2,1,1,800,D,H,W,11,16,1,12,120065,12,120295,29.71
971217,2,2,1,1700,D,W,H,11,16,1,12,120295,12,120065,29.71
972100,1,2,4,1635,D,W,F,1,1,1,12,120026,12,121043,25.23
972100,1,3,3,1645,P,F,H,6,7,0,12,121043,12,121547,25.23
972100,1,4,3,1745,D,H,M,10,12,2,12,121547,12,120322,25.23
972100,1,5,3,1835,D,M,H,10,12,2,12,120322,12,121547,25.23
972117,1,1,1,900,D,H,W,27,33,1,12,121213,12,122108,20.6
972117,1,2,1,1500,D,W,H,27,33,1,12,122108,12,121213,20.6
972120,2,1,3,1410,D,H,M,3,3,1,12,120777,12,121221,16.16
972130,1,2,4,945,D,W,O,7,9,1,12,120747,12,120750,52.22
972130,1,3,3,1230,D,O,H,9,11,1,12,120750,12,121547,52.22
972130,1,4,3,1315,D,H,R,2,2,1,12,121547,12,120747,52.22
972130,2,1,3,815,D,H,F,8,9,1,12,121547,12,121634,52.22
972130,2,2,3,1130,D,F,H,8,9,2,12,121634,12,121547,52.22
972130,3,1,1,745,B,H,W,8,10,0,12,121547,12,120878,52.22
972130,3,3,3,1755,B,O,H,7,8,0,12,120748,12,121547,52.22
4481718,1,1,3,915,P,H,M,13,18,0,12,121063,12,120025,72.29
983669,1,1,1,750,B,H,W,5,6,0,12,121611,12,121876,21.04
983669,2,4,3,1630,D,H,F,5,6,1,12,121611,12,121876,21.04
983669,2,5,3,1645,D,F,H,5,6,2,12,121876,12,121611,21.04
983669,2,6,3,1815,D,H,O,3,4,2,12,121611,12,121029,21.04
984362,1,4,4,1855,D,M,O,1,1,2,12,121334,12,121971,7.72
984362,1,6,3,2015,D,M,H,7,9,2,12,121972,12,121611,7.72
984362,2,1,1,810,P,H,W,4,4,0,12,121611,12,120017,7.72
984362,2,2,4,1745,P,W,O,9,13,0,12,120017,12,120069,7.72
984362,2,3,4,1830,P,O,M,0,0,0,12,120069,12,121334,7.72
984362,2,4,4,1855,P,M,O,1,1,0,12,121334,12,121971,7.72
984362,2,5,4,1945,P,O,M,0,0,0,12,121971,12,121972,7.72
139468,1,2,4,605,D,M,W,3,5,1,12,121084,12,120014,4
986571,1,10,3,1830,D,O,H,1,1,1,12,121903,12,121899,16.89
986605,1,4,3,1915,D,H,O,1,2,1,12,122136,12,121505,10.04
986605,1,5,3,2220,D,O,H,1,2,1,12,121505,12,122136,10.04
986605,2,1,1,1020,D,H,W,3,3,1,12,122136,12,120331,10.04
986605,2,2,4,1200,D,W,F,2,3,2,12,120331,12,122134,10.04
986605,2,3,3,1205,D,F,H,1,1,2,12,122134,12,122136,10.04
986605,2,4,3,1530,D,H,F,3,4,4,12,122136,12,121983,10.04
987029,2,2,3,1515,D,M,H,2,2,1,12,121657,12,121981,31.56
987029,3,1,1,900,D,H,W,5,7,1,12,121981,12,120919,31.56
990147,1,1,1,830,C,H,W,2,3,0,12,121687,12,121706,9.46
990147,1,6,4,1225,D,M,F,3,3,1,12,121315,12,120025,9.46
990883,2,4,4,1700,D,W,F,11,14,2,12,120334,12,122066,26.1
991142,1,2,4,930,D,O,M,7,8,2,12,121487,12,121657,33.03
991142,1,3,4,1110,D,M,M,1,1,2,12,121657,12,121653,33.03
991142,1,4,3,1225,D,M,H,7,7,2,12,121653,12,120140,33.03
991142,1,5,3,1515,D,H,F,1,2,2,12,120140,12,121487,33.03
991142,1,6,3,1600,D,F,H,1,2,4,12,121487,12,120140,33.03
993177,1,4,1,1245,D,H,W,1,1,1,12,121486,12,121365,18.55
993177,1,5,1,1710,D,W,H,1,1,1,12,121365,12,121486,18.55
993218,1,1,1,750,D,H,W,9,10,1,12,122095,12,120963,17.67
993218,1,2,1,1715,D,W,H,9,10,1,12,120963,12,122095,17.67
993218,1,6,3,2025,P,F,H,4,6,0,12,120046,12,122095,17.67
993218,2,1,3,750,D,H,D,2,3,2,12,122095,12,121425,17.67
998612,1,5,4,1515,D,M,M,1,1,1,12,121653,12,121657,38.17
1000040,1,2,4,1215,D,M,O,1,1,1,12,120244,12,120242,10.4
2103323,1,1,1,730,D,H,W,3,5,1,12,120013,12,120017,26.87
2103323,1,2,1,1700,D,W,H,3,5,1,12,120017,12,120013,26.87
2103323,1,3,3,1830,D,H,M,1,1,1,12,120013,12,120012,26.87
2104314,3,1,2,900,W,H,S,0,0,0,12,120887,12,120497,27.27
2104314,3,2,2,1530,W,S,H,0,0,0,12,120497,12,120887,27.27
4400533,1,1,1,530,D,H,W,13,17,1,12,121485,12,120077,33.39
4404095,2,2,2,1630,B,S,H,1,1,0,12,121090,12,121890,41.38
122684,2,4,3,1420,D,M,H,6,8,1,12,120350,12,121044,12.81
4410092,1,1,3,800,D,H,O,6,7,3,12,122048,12,121455,40.6
4410092,1,2,4,830,D,O,W,3,4,1,12,121455,12,121250,40.6
127848,1,1,1,645,W,H,W,3,3,0,12,122088,12,120077,16.46
4411787,4,2,2,1500,W,S,H,1,2,0,12,122134,12,121505,37.43
4412411,3,2,2,1530,B,S,H,10,14,0,12,120082,12,121272,43.63
4412411,3,3,1,1705,B,H,W,4,6,0,12,121272,12,121084,43.63
4412411,3,4,1,2305,B,W,H,4,6,0,12,121084,12,121272,43.63
4413802,2,2,1,2115,D,W,H,1,1,1,12,121348,12,121995,13.76
4415234,1,2,4,1015,D,M,O,3,3,1,12,121130,12,121168,11.08
4415234,1,3,4,1045,D,O,M,2,3,1,12,121168,12,121029,11.08
4415798,2,1,3,800,D,H,D,5,6,2,12,120031,12,121042,21.2
4415798,2,2,3,830,D,D,H,5,6,1,12,121042,12,120031,21.2
4416376,1,2,3,1800,P,H,O,18,24,0,12,121490,12,120848,10.16
4416376,2,2,1,1430,D,W,H,18,25,1,12,120339,12,121490,10.16
4416376,2,3,3,1530,D,H,O,5,6,1,12,121490,12,121732,10.16
226365,1,1,1,730,D,H,W,4,5,1,12,122089,12,121066,28.81
287509,2,4,3,1530,D,O,H,10,10,2,12,120295,12,122073,13.11
287598,1,6,3,1300,D,F,H,1,2,2,12,121023,12,121281,11.01
288574,2,2,2,1330,B,S,H,11,14,0,12,120082,12,120057,31.87
332410,2,3,3,1530,D,O,H,4,5,2,12,121139,12,120073,7.53
158983,1,1,3,1030,D,H,O,3,4,1,12,121415,12,121578,17.49
168269,2,3,3,1845,P,H,M,2,3,0,12,121789,12,120138,22.7
169841,1,2,1,1600,B,W,H,2,2,0,12,120017,12,121289,14.32
169841,2,1,1,740,D,H,W,10,14,1,12,121289,12,121575,14.32
174739,1,1,3,1100,D,H,M,4,5,1,12,121107,12,121073,13.39
200034,1,1,1,500,D,H,W,6,8,1,12,120299,12,120116,13.17
201606,1,1,3,930,D,H,O,10,13,1,12,121036,12,121304,13.33
202447,1,1,3,845,W,H,F,0,0,0,12,120217,12,121213,31.55
202447,1,2,4,1000,D,F,O,16,20,1,12,121213,12,120350,31.55
203502,1,2,3,1700,D,M,H,28,39,2,12,120843,12,120336,6.1
203859,1,1,1,730,D,H,W,17,23,1,12,122141,12,120978,14.56
205033,1,1,3,1330,D,H,O,8,11,2,12,120529,12,121079,11.11
205033,2,1,3,1330,P,H,O,8,11,0,12,120529,12,121079,11.11
340530,1,1,3,1110,D,H,M,4,5,1,12,121443,12,122078,8.26
340530,2,1,3,1910,D,H,O,10,13,2,12,121443,12,120234,8.26
340555,1,5,3,1710,D,F,H,5,6,1,12,122089,12,122094,25.93
340555,2,1,3,830,D,H,F,1,1,3,12,122094,12,120371,25.93
340632,1,2,3,1345,P,M,H,10,14,0,12,122117,12,121126,22.57
374035,1,2,4,1200,D,M,O,1,1,2,12,120068,12,121169,20.35
846248,1,2,4,1310,D,O,O,5,6,1,12,121156,12,121415,17.97
