hhld_num,dwell_type,income,n_person,n_vehicle,n_licence,n_emp_ft,n_emp_pt,n_emp_home,n_student,n_hhld_trip,region_hhld,pd_hhld,waterzn_hhld,expf,Pop
279847,1,3,2,2,2,2,0,0,0,4,12,65,121790,16.25,32.5
279859,1,6,4,3,3,3,0,0,0,8,12,64,121259,14.68,58.72
279897,2,2,1,1,1,0,0,0,0,5,12,64,120946,15.87,15.87
279920,2,1,2,2,2,0,1,0,0,6,12,64,120948,19.39,38.78
279943,2,7,2,1,2,0,0,0,0,10,12,64,121934,14.5,29
279955,1,4,5,2,2,1,1,0,2,8,12,65,121789,31.27,156.35
279978,1,4,6,3,3,2,0,2,4,20,12,63,121863,52.54,315.24
279987,1,7,2,2,2,0,0,0,0,6,12,64,120032,17.26,34.52
280135,1,6,4,3,2,2,0,0,2,4,12,63,121405,17.69,70.76
280137,2,7,1,1,1,0,0,0,0,2,12,66,121825,14.81,14.81
280146,1,3,3,2,2,1,0,0,0,2,12,64,122057,43.92,131.76
280194,1,6,5,1,1,1,0,0,2,5,12,64,122095,40.25,201.25
280234,1,6,2,2,2,1,0,0,0,2,12,63,121708,15.45,30.9
280245,1,4,3,4,3,3,0,0,0,13,12,69,121147,39.78,119.34
280303,1,3,1,1,1,1,0,0,0,4,12,63,120347,39.42,39.42
280311,1,4,4,2,2,2,0,0,2,6,12,65,122121,29.11,116.44
280317,1,3,1,1,1,1,0,0,0,7,12,64,122064,23.86,23.86
280408,1,3,1,1,1,1,0,0,0,2,12,63,121863,17.34,17.34
280410,1,4,2,2,2,2,0,0,0,5,12,64,120371,18.24,36.48
280453,1,3,1,1,1,0,0,0,0,2,12,64,120071,6.76,6.76
280476,1,4,2,1,2,0,1,0,0,4,12,63,120019,9.95,19.9
280485,1,6,2,2,2,1,0,0,0,2,12,64,121950,11.25,22.5
280548,1,4,2,2,2,1,1,0,0,12,12,69,121635,21.82,43.64
280566,3,7,1,0,0,0,0,0,0,0,12,64,121067,7.59,7.59
280577,3,5,2,1,1,0,1,0,0,3,12,64,120296,20.57,41.14
280580,2,1,2,1,1,0,0,0,0,4,12,64,122066,21.07,42.14
280591,1,4,3,2,3,2,0,0,1,4,12,64,121424,23.07,69.21
280636,1,3,2,2,2,0,1,0,0,4,12,64,122095,12.5,25
280641,1,4,2,1,1,1,0,0,0,4,12,69,121632,14.03,28.06
280645,1,6,4,2,2,2,0,0,2,5,12,64,121917,8.43,33.72
280649,1,7,2,1,2,0,1,0,0,2,12,64,122109,10.68,21.36
280660,1,4,2,3,2,0,0,0,0,6,12,64,121421,12.5,25
280676,1,4,4,3,4,2,2,0,0,15,12,68,121213,14.44,57.76
280721,1,7,1,1,1,1,0,1,0,0,12,64,122076,11.54,11.54
280764,1,3,2,3,2,2,0,0,0,4,12,65,122018,14.43,28.86
280800,1,4,2,1,2,0,0,0,0,11,12,63,121897,9.55,19.1
280801,1,6,3,2,2,1,1,0,0,6,12,64,120073,22.68,68.04
280886,1,5,3,2,2,2,0,0,1,6,12,65,120126,24.74,74.22
280903,1,7,4,3,99,1,1,0,2,8,12,64,120054,10.22,40.88
280909,1,1,3,1,3,1,1,0,0,0,12,64,120039,15.1,45.3
280912,1,4,2,1,2,0,0,0,0,2,12,67,120202,31.37,62.74
280923,1,7,2,2,2,0,1,0,0,4,12,65,122139,10.32,20.64
280936,1,2,2,1,1,0,0,0,0,0,12,65,122135,7.71,15.42
280973,2,2,1,1,1,0,0,0,0,4,12,64,122056,22.41,22.41
280982,1,7,2,2,2,0,0,0,0,0,12,65,121479,9.61,19.22
280991,1,3,2,1,2,0,0,0,0,8,12,63,120019,9.95,19.9
281033,1,3,2,1,1,1,0,0,0,5,12,63,121444,11.24,22.48
281080,1,6,4,2,3,2,0,2,2,4,12,64,121468,14.71,58.84
281116,2,7,1,1,1,0,0,0,0,2,12,65,122018,14.51,14.51
281162,1,6,4,2,2,1,0,0,2,12,12,63,121398,29.93,119.72
281172,1,1,1,1,1,0,0,0,0,0,12,64,121954,5.08,5.08
281179,1,4,4,3,2,2,0,1,1,4,12,65,121989,27.75,111
281209,2,2,1,1,1,0,0,0,0,0,12,65,121355,17.95,17.95
281220,3,4,2,2,2,0,0,0,0,2,12,64,120298,4.8,9.6
281283,1,2,1,1,1,0,0,0,0,0,12,63,121409,14.85,14.85
281294,1,7,4,3,4,2,0,1,1,5,12,64,120068,29.23,116.92
281309,1,2,1,2,1,0,0,0,0,4,12,65,122125,11.42,11.42
281313,2,2,1,1,1,0,0,0,0,0,12,64,121579,14.43,14.43
281317,1,3,2,2,2,0,0,0,0,6,12,68,120220,16.5,33
281371,3,4,1,1,1,1,0,0,0,5,12,63,120321,7.97,7.97
281423,1,5,2,2,2,0,0,0,0,6,12,65,121505,10.66,21.32
281430,1,3,2,2,2,0,0,0,0,4,12,64,121415,10.93,21.86
281433,2,2,2,0,0,0,0,0,0,0,12,63,121094,16.19,32.38
281487,2,5,1,1,1,1,0,0,0,3,12,65,120333,19.76,19.76
281668,1,4,8,2,2,1,0,0,4,10,12,66,121556,18.38,147.04
281681,1,5,2,1,1,1,1,0,1,4,12,65,121358,4.87,9.74
281682,3,1,2,1,1,0,1,0,1,2,12,64,121761,15.41,30.82
281699,1,2,1,1,1,0,0,0,0,0,12,65,121478,12.61,12.61
281706,1,5,2,2,2,0,1,0,0,9,12,64,122107,13.53,27.06
281710,1,7,2,1,2,0,0,0,0,3,12,63,122035,11.71,23.42
281730,1,5,2,2,2,2,0,0,0,3,12,65,121489,10.48,20.96
281840,1,7,2,2,2,1,0,0,0,2,12,64,120051,20.38,40.76
281926,1,3,1,1,1,0,1,0,0,4,12,69,121629,13.59,13.59
281958,1,7,2,1,1,1,0,0,1,2,12,64,120369,24.39,48.78
281972,1,3,4,1,99,1,1,0,2,6,12,63,121445,18.43,73.72
281973,1,7,4,3,3,2,0,0,2,6,12,66,120445,14.42,57.68
281976,1,6,2,2,2,1,0,0,0,5,12,69,121157,21.82,43.64
282023,1,7,1,1,1,1,0,0,0,2,12,63,122037,20.38,20.38
282073,3,3,1,1,1,0,0,0,0,11,12,63,121398,20.72,20.72
282101,3,3,1,1,1,1,0,0,0,5,12,64,120372,6.44,6.44
282125,1,6,3,4,2,2,1,0,0,2,12,64,120371,28.58,85.74
282126,2,2,1,1,1,0,0,0,0,2,12,63,120019,10.79,10.79
282132,1,3,4,3,3,1,0,0,2,12,12,64,121952,62.84,251.36
282166,1,1,1,1,1,0,0,0,0,2,12,65,121663,10.58,10.58
282178,1,4,2,1,2,0,0,0,0,3,12,64,122056,14.11,28.22
282180,1,7,5,2,2,1,0,0,3,2,12,64,121976,40.4,202
282191,1,6,4,2,2,2,0,0,0,8,12,65,120103,15.69,62.76
282267,1,4,5,1,1,1,2,0,2,11,12,63,121676,9.86,49.3
282270,1,3,2,2,2,0,0,0,0,2,12,65,120394,4.33,8.66
282277,2,2,1,1,1,0,0,0,0,2,12,64,121212,17.58,17.58
282331,3,7,1,0,0,0,0,0,0,2,12,63,121400,7.03,7.03
282444,1,3,1,1,1,1,0,0,0,3,12,64,121231,23.85,23.85
282532,3,6,3,3,3,2,1,1,0,0,12,65,121478,18.63,55.89
282534,2,4,1,1,1,0,0,0,0,5,12,63,121108,14.9,14.9
282549,1,4,3,2,3,1,1,1,1,8,12,64,122098,32.31,96.93
282572,1,7,3,2,2,2,1,2,0,6,12,63,120959,25.11,75.33
282591,2,6,2,1,2,1,0,0,0,8,12,64,120377,19.09,38.18
282614,1,7,2,2,1,0,0,0,0,4,12,64,122073,13.11,26.22
282622,1,3,2,1,2,0,0,0,0,6,12,64,122069,8.06,16.12
282667,3,4,4,3,2,1,0,0,0,13,12,64,121033,16.64,66.56
282709,1,2,4,1,2,1,0,1,2,11,12,64,121030,19.52,78.08
282775,1,4,2,1,2,2,0,0,0,11,12,64,122110,10.2,20.4
282796,1,4,2,2,2,0,0,0,0,6,12,67,120202,15.03,30.06
282830,1,3,2,2,2,0,0,0,0,5,12,65,120140,8.68,17.36
282843,1,1,2,2,2,0,1,0,0,8,12,63,121872,13.71,27.42
282857,1,2,2,1,1,0,0,0,0,4,12,64,120032,5.25,10.5
282931,1,6,5,2,4,2,2,0,3,10,12,65,121482,18.24,91.2
282976,1,3,2,1,2,0,0,0,0,4,12,64,122090,12.92,25.84
283027,1,6,5,4,5,4,0,0,0,5,12,65,120110,20.25,101.25
283043,1,3,2,1,2,0,1,1,0,6,12,64,121420,13.01,26.02
283108,1,2,1,0,0,0,0,0,0,0,12,64,120032,3.13,3.13
283131,1,3,2,1,2,0,0,0,0,2,12,68,121534,5.77,11.54
283155,1,4,2,3,2,0,1,0,0,6,12,63,121863,15.05,30.1
283168,2,1,1,0,0,0,0,0,0,2,12,64,122056,14.42,14.42
283212,1,4,4,2,2,2,0,0,2,6,12,64,122110,19.82,79.28
283223,1,6,2,2,2,2,0,0,0,5,12,64,122109,10.68,21.36
283227,1,6,2,2,2,1,0,0,0,5,12,63,121399,12.22,24.44
283241,1,7,2,1,2,0,0,0,0,10,12,67,121820,13.03,26.06
283264,1,2,1,1,1,0,0,0,0,3,12,68,121534,37.27,37.27
283307,1,2,2,2,1,0,0,0,0,6,12,64,122090,9.56,19.12
283328,2,7,1,1,1,1,0,0,0,2,12,64,121966,10.01,10.01
283342,1,7,2,2,2,2,0,0,0,7,12,66,120887,57.72,115.44
283347,1,3,3,1,3,0,0,0,0,0,12,67,121817,7.11,21.33
283351,1,5,3,1,1,1,0,0,2,6,12,64,122049,12.09,36.27
283415,1,4,2,1,2,1,0,1,0,7,12,64,122110,12.92,25.84
283461,1,4,3,3,3,2,0,0,0,4,12,65,121981,18.04,54.12
283472,1,6,3,3,3,3,0,0,0,6,12,66,121827,10.86,32.58
283482,1,2,1,1,1,0,0,0,0,3,12,64,120054,8.72,8.72
283491,1,4,1,0,1,1,0,0,0,2,12,64,120063,18.73,18.73
283492,1,6,2,2,2,2,0,0,0,8,12,63,121409,20.31,40.62
283526,1,7,2,2,2,0,0,0,0,2,12,65,121789,22.7,45.4
283568,1,2,1,0,0,0,0,0,0,2,12,65,120138,9.05,9.05
283594,2,1,1,1,1,0,0,0,0,0,12,63,121229,10.79,10.79
283597,1,3,2,2,2,0,1,0,0,0,12,65,121998,14.22,28.44
283610,1,4,5,2,2,1,2,0,3,23,12,64,120372,37.74,188.7
283627,2,7,1,1,1,0,0,0,0,0,12,63,121108,14.02,14.02
283647,1,3,2,2,2,0,0,0,0,4,12,67,121820,16.08,32.16
283650,2,5,1,1,1,0,0,0,0,2,12,64,121799,18.52,18.52
283658,1,4,2,2,2,1,0,0,0,6,12,63,122034,13.95,27.9
283797,2,4,1,1,1,1,0,0,0,3,12,64,121966,28.97,28.97
283803,1,6,5,4,4,4,1,0,1,22,12,65,121485,21.32,106.6
283835,1,6,4,2,2,2,0,0,0,9,12,65,121238,38.07,152.28
283877,2,7,1,0,0,0,0,0,0,0,12,65,121989,17.95,17.95
283941,1,6,5,4,5,2,2,0,1,10,12,63,120349,17.72,88.6
283960,3,2,1,1,1,0,0,0,0,2,12,65,122135,17.82,17.82
283970,1,6,4,2,2,1,1,0,2,12,12,65,121511,38.22,152.88
284044,1,7,2,2,99,1,0,0,0,2,12,63,121405,12.22,24.44
284184,2,2,1,1,1,0,0,0,0,0,12,63,120348,8.31,8.31
284209,2,1,1,1,1,0,0,0,0,0,12,63,121022,14.02,14.02
284290,1,3,2,2,99,1,0,0,0,4,12,64,122079,14.22,28.44
284402,1,2,3,1,2,0,2,0,1,4,12,65,121238,29.31,87.93
284444,1,3,2,1,1,1,0,0,0,7,12,64,122084,18.66,37.32
284486,1,7,1,1,1,0,0,0,0,0,12,69,120783,25.68,25.68
284560,1,2,3,1,2,0,0,0,0,4,12,64,120032,3.13,9.39
284601,1,7,2,2,2,2,0,0,0,4,12,64,122109,12.92,25.84
284615,1,7,2,2,99,1,0,0,0,2,12,64,121978,15.37,30.74
284660,1,4,2,1,2,1,0,0,0,2,12,63,120022,17.1,34.2
284664,1,4,3,4,3,2,0,0,0,6,12,65,121484,18.64,55.92
284675,1,6,2,1,2,2,0,0,0,7,12,64,121245,9.92,19.84
284706,1,4,3,2,1,3,0,0,0,8,12,64,122072,22.54,67.62
284707,1,5,4,4,3,2,1,2,0,4,12,63,121867,19.05,76.2
284708,1,4,2,1,2,0,0,0,0,0,12,65,121509,4.33,8.66
284718,1,4,1,1,1,1,0,0,0,2,12,65,121783,27.17,27.17
284731,3,7,2,0,0,0,1,0,1,4,12,64,120057,16.63,33.26
284754,1,4,1,1,1,1,0,0,0,3,12,69,121008,20.27,20.27
284776,3,2,1,1,1,0,0,0,0,0,12,65,122142,40.38,40.38
284792,1,7,7,2,4,1,1,0,4,6,12,64,121969,27.6,193.2
284794,1,7,1,1,1,0,0,0,0,3,12,63,120023,8.8,8.8
284886,2,1,1,1,1,0,0,0,0,6,12,64,120054,13.06,13.06
284915,1,5,4,2,2,2,0,0,2,5,12,69,120871,6.7,26.8
284917,1,7,4,2,2,2,0,0,2,8,12,65,121995,38.18,152.72
284918,1,3,2,1,2,1,0,0,0,4,12,65,120134,6.56,13.12
284938,2,3,2,0,1,2,0,0,0,4,12,65,121351,25.53,51.06
284958,1,6,2,2,2,2,0,0,1,4,12,66,120497,57.72,115.44
284965,1,7,1,1,1,1,0,0,0,2,12,64,120371,14.85,14.85
284984,1,4,2,2,2,0,0,0,0,3,12,63,120348,6.69,13.38
285042,1,3,2,2,2,0,1,1,0,0,12,63,121409,11.08,22.16
285074,2,1,2,0,1,0,0,0,1,2,12,65,121994,49.29,98.58
285085,1,4,4,1,2,1,0,0,0,7,12,63,122044,15.63,62.52
285140,1,6,5,2,2,2,0,0,3,9,12,64,121040,13.46,67.3
285151,3,4,4,3,4,3,0,0,1,8,12,65,120114,25.8,103.2
285185,1,4,5,2,2,2,0,1,2,10,12,63,121673,30.52,152.6
285194,1,4,2,2,2,2,0,0,0,0,12,64,122070,20.65,41.3
285316,1,6,3,2,2,2,0,0,0,7,12,65,120114,23.65,70.95
285318,1,7,1,1,1,0,1,0,0,6,12,64,121268,10.43,10.43
285323,2,2,1,1,1,0,0,0,0,4,12,65,121393,69.3,69.3
285335,3,3,1,1,1,0,0,0,0,6,12,64,122059,9.51,9.51
285387,1,7,2,1,2,0,0,0,0,4,12,63,121444,9.45,18.9
285401,1,6,2,2,2,2,0,2,0,2,12,65,121370,5.05,10.1
285433,1,7,1,1,1,0,0,0,0,2,12,69,121629,13.59,13.59
285436,1,6,4,2,2,2,0,0,2,7,12,64,120066,22.89,91.56
285457,1,6,3,3,3,0,0,0,1,4,12,64,121596,33.44,100.32
285491,1,5,4,2,2,1,1,0,2,17,12,63,122035,42.65,170.6
285524,3,2,1,0,0,0,0,0,0,0,12,65,121486,14.21,14.21
285530,1,7,3,1,1,1,0,0,2,8,12,65,120126,16.25,48.75
285598,1,4,2,2,2,0,0,0,0,2,12,64,121421,12.5,25
285680,1,7,2,1,2,0,0,0,0,0,12,64,122070,8.06,16.12
285772,1,5,2,2,2,2,0,0,0,8,12,65,121356,15.39,30.78
285793,1,2,3,3,2,1,1,0,1,6,12,65,120336,19.75,59.25
285800,2,4,2,1,2,2,0,0,0,4,12,64,121579,20.9,41.8
285820,2,7,1,0,0,0,0,0,0,2,12,63,121313,10.79,10.79
285852,1,4,2,1,1,0,0,0,0,8,12,63,121397,15.05,30.1
285884,1,1,3,1,1,0,0,0,0,2,12,63,121906,6.95,20.85
285942,1,5,2,2,2,2,0,0,0,2,12,64,121585,15.77,31.54
285950,3,7,1,1,1,0,0,0,0,0,12,63,120323,27.73,27.73
285955,1,5,4,2,2,2,1,0,2,11,12,65,122121,43.15,172.6
285965,1,5,5,2,2,1,1,0,3,8,12,64,120298,32.44,162.2
285998,1,5,2,2,2,2,0,0,0,11,12,64,122074,12.99,25.98
286023,1,7,4,2,2,0,0,0,1,6,12,65,122025,16.09,64.36
286057,2,2,1,1,1,0,0,0,0,4,12,65,120333,26.49,26.49
286127,1,4,2,1,2,1,0,0,0,10,12,65,122003,16.66,33.32
286141,1,2,2,2,2,0,0,0,0,2,12,65,120403,27.51,55.02
286217,1,5,2,1,2,0,0,0,0,8,12,64,121435,13.11,26.22
286232,1,4,2,2,2,1,1,0,0,8,12,69,121634,21.82,43.64
286258,1,7,1,1,1,0,0,0,0,0,12,67,120202,17.79,17.79
286286,1,3,2,2,2,0,1,0,0,0,12,65,121371,6.56,13.12
286314,2,3,1,1,1,0,0,0,0,2,12,63,121405,11.74,11.74
286325,2,2,1,1,1,0,0,0,0,3,12,64,122083,6.84,6.84
286341,1,4,3,2,3,1,0,0,0,2,12,65,121789,13.91,41.73
286413,2,2,1,1,1,0,0,0,0,3,12,65,120118,29.09,29.09
286416,2,2,2,1,2,0,0,0,0,0,12,64,122072,26.06,52.12
286419,1,3,4,1,1,1,0,1,3,4,12,64,121425,37.67,150.68
286422,1,6,2,2,2,2,0,0,0,2,12,65,122128,14.85,29.7
286467,1,2,1,2,1,0,0,0,0,3,12,65,122125,11.45,11.45
286501,1,7,2,2,2,0,0,0,0,4,12,65,121988,12.43,24.86
286548,2,3,1,1,1,0,0,0,0,4,12,63,121680,11.74,11.74
286551,3,6,2,3,2,2,0,0,0,4,12,65,121478,13.64,27.28
286552,1,3,2,2,2,0,0,0,0,2,12,63,121398,11.08,22.16
286594,1,4,3,3,3,1,2,2,0,5,12,65,120126,32.56,97.68
286596,1,4,3,1,1,1,0,0,2,5,12,64,121417,12.41,37.23
286637,1,5,5,4,3,2,0,0,2,8,12,68,121213,20.43,102.15
286659,2,3,1,1,1,0,0,0,0,2,12,64,120064,35.34,35.34
286712,1,7,4,2,3,1,3,1,0,4,12,64,121603,45.26,181.04
286713,1,6,3,2,2,2,0,0,1,15,12,64,120369,24.17,72.51
286722,1,4,3,1,1,1,0,0,2,6,12,65,121479,28.72,86.16
286786,1,7,1,0,0,0,0,0,0,0,12,64,120054,8.03,8.03
286851,3,6,1,2,1,1,0,0,1,6,12,63,120352,19.59,19.59
286866,1,3,2,1,1,0,0,0,0,2,12,64,120053,8.5,17
286869,1,5,3,1,2,1,0,0,0,4,12,64,121443,26.44,79.32
286888,1,7,2,1,2,0,0,0,0,6,12,63,121802,12.37,24.74
286895,1,3,4,2,2,1,0,0,1,2,12,65,121497,15.47,61.88
286917,1,4,2,2,2,1,0,0,0,2,12,65,122135,16.83,33.66
286935,1,2,1,0,0,0,0,0,0,3,12,65,121478,10.04,10.04
286946,1,4,2,5,2,1,0,0,0,14,12,63,121398,12.22,24.44
286980,1,3,2,1,2,2,0,0,0,2,12,64,122070,12.99,25.98
287028,1,7,2,1,1,0,0,0,0,5,12,69,120273,47.29,94.58
287071,3,3,1,1,1,0,0,0,0,2,12,65,121530,15.43,15.43
287165,1,4,2,2,2,0,1,1,0,9,12,68,120713,16.5,33
287243,2,3,2,2,2,1,0,1,0,5,12,64,122064,18.58,37.16
287254,1,2,2,1,2,0,0,0,0,4,12,63,122046,8.13,16.26
287256,1,3,2,1,2,2,0,0,0,4,12,64,121261,14.88,29.76
287265,3,4,3,1,3,2,1,1,0,5,12,64,120081,52.66,157.98
287277,2,3,1,1,1,0,0,0,0,2,12,63,121107,14.9,14.9
287278,2,7,1,0,1,0,0,0,0,0,12,64,122065,15.83,15.83
287299,2,4,1,1,1,0,0,0,0,2,12,65,121790,24.73,24.73
287308,1,4,4,1,2,1,0,0,1,4,12,64,121575,24.21,96.84
287326,1,2,2,1,1,0,1,0,0,8,12,65,120114,11.49,22.98
287341,1,6,2,1,2,0,1,0,0,5,12,65,122142,13.31,26.62
287359,3,3,3,2,2,2,0,0,0,4,12,64,121140,36.72,110.16
287469,2,2,2,1,2,0,0,0,0,2,12,64,121580,10.15,20.3
287487,1,3,3,2,2,1,1,0,2,6,12,66,120501,13.37,40.11
287507,1,2,2,2,2,1,0,1,0,0,12,65,121351,14.59,29.18
287509,1,7,2,1,2,0,0,0,0,6,12,64,122073,13.11,26.22
287522,3,4,3,2,2,2,0,0,0,4,12,65,122003,46.45,139.35
287530,1,7,3,3,3,2,0,0,0,2,12,66,120421,34.89,104.67
287561,1,5,2,3,2,1,1,0,0,4,12,64,120051,17.95,35.9
287598,1,6,4,2,2,2,0,0,2,10,12,64,121281,11.01,44.04
287627,1,7,3,1,1,1,0,0,0,0,12,63,121863,7.19,21.57
287658,1,7,4,3,3,2,1,0,0,2,12,63,121867,25.48,101.92
287678,1,7,1,1,1,0,0,0,0,0,12,65,121485,12.34,12.34
287707,1,2,2,4,2,0,0,0,0,9,12,64,121974,10.68,21.36
287746,1,7,2,2,2,0,0,0,0,2,12,63,120023,8.53,17.06
287765,2,2,1,0,0,0,0,0,0,3,12,64,122064,22.41,22.41
287769,2,7,2,1,1,0,0,0,0,4,12,69,121547,27.62,55.24
287775,2,1,1,0,0,0,0,0,0,0,12,64,121582,29.29,29.29
287834,3,7,2,2,2,1,0,0,0,4,12,63,120011,13.13,26.26
287881,2,3,1,1,1,1,0,0,0,3,12,63,120023,18.49,18.49
287884,1,7,3,3,3,2,0,0,0,2,12,65,121789,13,39
287885,1,2,5,2,3,2,0,1,3,18,12,64,120372,15.87,79.35
287918,1,7,2,2,2,2,0,0,0,6,12,66,120497,8.6,17.2
287919,1,3,2,2,2,0,0,0,0,8,12,63,121399,12.28,24.56
287927,1,4,1,3,1,0,0,0,0,3,12,65,120126,13.27,13.27
287929,1,7,3,3,3,3,0,0,0,12,12,65,122125,19.76,59.28
287988,1,6,2,2,2,2,0,0,0,7,12,63,120328,11.24,22.48
288034,1,3,2,2,2,0,0,0,0,2,12,65,120394,5.69,11.38
288070,1,7,3,2,3,2,0,0,1,3,12,69,121635,22.94,68.82
288082,1,3,3,1,1,1,0,0,2,6,12,63,121615,25.77,77.31
288129,1,4,2,2,2,2,0,0,0,8,12,69,121635,21.82,43.64
288160,2,3,1,1,1,0,0,0,0,4,12,64,121960,9.04,9.04
288193,1,4,3,1,2,1,0,0,1,8,12,63,122036,26.38,79.14
288210,1,5,1,2,1,0,0,0,0,0,12,69,121547,8.2,8.2
288278,1,6,3,3,3,2,0,0,1,8,12,63,122038,33.54,100.62
288290,1,7,2,2,2,0,0,0,0,5,12,63,121405,12.28,24.56
288303,1,3,1,1,1,0,1,1,0,2,12,64,122073,8.97,8.97
288344,1,5,3,3,3,1,1,0,0,2,12,65,122135,25.99,77.97
288359,1,6,4,2,3,2,1,0,2,10,12,64,120031,51.26,205.04
288402,1,4,2,2,2,0,0,0,0,6,12,64,121603,17.17,34.34
288408,3,5,4,2,2,2,0,0,2,10,12,63,122044,19.58,78.32
288422,2,2,1,0,0,0,0,0,0,0,12,64,122099,15.87,15.87
288439,1,4,1,1,1,1,0,0,0,2,12,63,120021,12.86,12.86
288503,1,7,2,1,2,0,0,0,0,2,12,65,120403,13.31,26.62
288574,3,2,5,0,1,0,1,0,3,7,12,64,120057,31.87,159.35
288608,2,2,1,1,1,1,0,0,0,3,12,64,121974,12.41,12.41
288682,1,6,4,4,4,2,0,0,2,14,12,64,121134,16.39,65.56
288717,2,7,1,0,0,0,0,0,0,0,12,67,121712,19.7,19.7
288733,1,4,2,2,2,2,0,0,0,2,12,64,122057,22.65,45.3
288766,1,6,3,2,2,1,0,0,1,18,12,64,120031,30.37,91.11
288801,1,7,5,2,4,2,0,0,3,12,12,65,122134,62.61,313.05
288911,1,5,4,2,2,2,0,0,1,10,12,63,120347,15.9,63.6
289018,1,4,5,1,2,1,0,0,3,2,12,65,120134,16.47,82.35
289055,1,5,4,2,99,2,0,0,1,4,12,63,120952,28.94,115.76
289067,1,7,2,2,2,0,1,0,0,4,12,64,120071,13.98,27.96
289078,1,6,5,2,2,1,0,0,3,14,12,63,121673,42.15,210.75
289166,1,2,1,1,1,0,0,0,0,2,12,68,121534,8.89,8.89
289176,1,5,3,2,3,3,0,0,0,10,12,63,121615,33.79,101.37
289282,2,5,2,2,2,0,0,0,0,2,12,65,121531,14.25,28.5
289308,1,7,1,1,0,0,0,0,0,4,12,65,121793,9.05,9.05
289356,1,6,2,3,2,2,0,0,0,2,12,64,120054,17.95,35.9
289358,1,4,4,2,2,1,0,0,1,10,12,65,122125,13.91,55.64
289361,1,6,3,3,3,2,0,0,0,14,12,63,122037,26.87,80.61
289451,1,5,4,3,3,3,0,0,1,6,12,64,122091,11.86,47.44
289460,1,4,2,1,1,1,0,0,0,9,12,65,122139,15.06,30.12
289462,1,4,2,1,2,2,0,1,0,2,12,64,121603,22.29,44.58
289472,1,6,3,2,3,2,1,0,1,10,12,68,121213,21.72,65.16
289484,2,2,2,0,2,0,0,0,0,4,12,64,121945,32.92,65.84
289526,1,4,4,2,2,2,0,0,2,6,12,64,121424,25.32,101.28
289665,1,6,2,2,2,0,1,0,0,0,12,63,121673,18.06,36.12
289687,1,7,1,1,1,0,0,0,0,4,12,64,121134,8.72,8.72
289723,1,2,2,2,2,0,0,0,0,0,12,64,122072,16.02,32.04
289743,2,2,1,1,1,0,0,0,0,2,12,64,121934,10.25,10.25
289746,1,6,2,2,2,2,0,0,0,7,12,67,120669,10.46,20.92
289763,1,7,2,2,2,0,2,0,0,6,12,64,120058,16.02,32.04
289785,2,7,2,1,1,0,0,0,0,5,12,64,122059,28.6,57.2
289828,1,7,3,2,2,1,1,0,1,4,12,65,120105,35.12,105.36
289848,1,3,2,2,2,0,0,0,0,10,12,67,120529,11.11,22.22
289881,1,6,2,2,2,2,0,0,0,4,12,68,121213,18.29,36.58
289893,3,3,2,1,1,1,0,0,0,2,12,65,121783,48.17,96.34
289894,1,3,2,2,2,0,1,0,0,7,12,64,120032,3.13,6.26
289915,1,7,1,1,1,1,0,0,0,2,12,64,122090,9.99,9.99
289969,1,7,1,1,1,1,0,0,0,2,12,64,121258,14.57,14.57
289988,1,2,2,2,2,0,0,0,0,2,12,65,121707,11.55,23.1
290010,1,4,4,2,2,3,0,0,1,15,12,65,120926,26.91,107.64
290127,2,7,1,0,0,0,0,0,0,0,12,67,121712,19.7,19.7
290179,3,4,2,2,2,1,1,0,0,4,12,64,120057,10.99,21.98
290213,1,2,2,1,1,1,0,1,1,3,12,64,120068,22.86,45.72
290214,1,3,2,2,2,0,0,0,0,2,12,65,120394,5.69,11.38
290229,1,6,4,2,2,3,0,1,0,4,12,64,121413,36.4,145.6
290247,1,4,3,2,2,1,0,0,1,9,12,64,121272,13.76,41.28
290259,1,3,2,2,2,0,0,0,0,12,12,67,121817,12.36,24.72
290273,1,5,2,2,2,0,0,0,0,0,12,63,121406,11.08,22.16
290293,2,3,2,0,0,0,1,0,1,0,12,64,121133,14.41,28.82
290345,1,2,1,1,1,0,0,0,0,2,12,65,121488,10.31,10.31
290373,3,7,4,2,2,0,1,0,1,10,12,64,120039,29.74,118.96
290389,2,4,1,1,1,0,0,0,0,5,12,64,120946,16.55,16.55
290415,1,7,2,2,2,1,0,0,0,4,12,64,122059,25.97,51.94
290513,2,4,1,1,1,1,0,0,0,0,12,63,121072,26.27,26.27
290532,1,6,7,2,2,1,0,0,1,7,12,65,121490,23.92,167.44
290534,2,4,1,1,1,1,0,0,0,2,12,64,121797,23.21,23.21
290550,1,3,1,1,1,1,0,0,0,2,12,63,121863,17.34,17.34
290571,2,2,3,1,3,0,0,0,0,6,12,64,121161,25.7,77.1
290597,1,2,2,1,2,0,0,0,0,0,12,64,121415,10.93,21.86
290598,2,3,2,2,2,0,1,0,0,4,12,64,122092,7.45,14.9
290626,1,3,3,2,3,1,0,0,0,20,12,64,122056,12.73,38.19
290629,1,3,3,2,2,0,0,0,0,6,12,64,120371,18.7,56.1
290642,1,6,4,2,2,2,0,0,2,8,12,69,120844,6.51,26.04
290652,2,2,1,1,1,0,0,0,0,2,12,64,121926,21.98,21.98
