hhld_num,pers_num,age,sex,driver_lic,tran_pass,emp_stat,occupation,free_park,stu_stat,no_work,n_pers_trip,n_tran_trip,waterzn_emp,waterzn_sch,expf,waterzn_emp
4461576,2,32,F,Y,N,F,S,Y,O,N,0,0,120069,0,16.38,16.38
4464859,2,25,F,N,N,F,S,9,O,O,2,0,120026,0,37.18,37.18
324032,1,56,M,Y,N,H,S,9,O,O,3,0,121398,0,12.22,12.22
324032,2,57,F,Y,N,F,P,N,O,N,3,0,120017,0,12.22,12.22
523553,1,31,M,Y,N,F,P,Y,O,O,2,0,120402,0,33.05,33.05
826059,1,50,F,Y,N,H,S,9,O,O,0,0,120299,0,8.61,8.61
972117,3,24,M,Y,N,F,P,Y,O,O,4,0,121318,0,20.6,20.6
298513,2,42,F,Y,N,F,G,Y,O,O,2,0,120023,0,56.48,56.48
301573,1,55,F,Y,N,F,P,N,O,O,2,0,120994,0,15.54,15.54
300387,1,30,F,Y,N,F,P,N,O,O,4,0,121277,0,50.41,50.41
300387,2,33,M,Y,N,F,P,Y,O,O,6,0,121082,0,50.41,50.41
303101,1,48,F,Y,N,H,P,Y,O,O,4,0,120349,0,32.7,32.7
303959,1,58,M,Y,N,J,P,9,O,O,2,0,120976,0,31.68,31.68
304014,1,46,M,Y,N,F,P,Y,O,O,4,0,120942,0,25.48,25.48
308677,1,58,M,Y,N,F,S,9,O,O,3,0,0,0,14.54,0
691503,2,34,F,Y,N,F,P,Y,O,Y,0,0,121862,0,11.34,11.34
422095,2,29,F,Y,N,F,P,Y,O,O,2,0,0,0,14.23,0
671313,2,64,M,Y,N,F,P,Y,O,O,2,0,121078,0,15.37,15.37
226713,1,28,M,Y,N,F,M,Y,O,O,2,0,120284,0,23.86,23.86
885618,1,27,M,Y,N,F,P,9,O,O,2,0,121090,0,19.25,19.25
598546,1,65,M,Y,N,F,P,Y,O,N,0,0,0,0,12.33,0
919696,1,52,M,Y,N,F,M,Y,O,O,4,0,121202,0,32.93,32.93
919696,3,18,M,Y,N,F,M,Y,O,O,2,0,0,0,32.93,0
203287,3,25,F,Y,N,F,G,Y,O,O,2,0,121063,0,32.35,32.35
467836,1,26,F,Y,N,F,G,Y,O,O,2,0,121534,0,61.15,61.15
204885,1,70,F,Y,N,H,S,Y,O,O,4,0,121393,0,20.57,20.57
197988,1,35,F,Y,N,F,P,Y,O,O,4,0,120941,0,21.49,21.49
956364,1,83,M,Y,N,P,P,Y,O,O,2,0,120364,0,7.87,7.87
208172,2,34,M,Y,N,F,M,Y,O,O,2,0,120933,0,22.44,22.44
208449,2,50,M,Y,N,F,P,Y,O,O,2,0,121936,0,13.51,13.51
403384,1,26,F,Y,N,P,S,Y,O,O,3,0,121536,0,29.93,29.93
736652,2,30,F,Y,N,F,P,N,O,9,2,0,120040,0,25.94,25.94
514921,1,35,M,Y,N,H,S,9,O,O,0,0,120946,0,28.67,28.67
210797,1,42,F,Y,N,F,M,Y,O,O,3,0,121362,0,29.02,29.02
210797,3,59,F,N,O,F,M,Y,O,O,2,1,120926,0,29.02,29.02
549791,2,48,F,Y,N,F,P,Y,O,O,2,0,120107,0,42.48,42.48
4428936,1,57,M,Y,N,F,M,Y,O,O,6,0,120334,0,17.87,17.87
292344,1,43,F,Y,N,F,P,Y,O,O,3,0,121063,0,43.41,43.41
212514,1,48,F,Y,N,P,P,Y,O,O,2,0,122056,0,16.35,16.35
4417747,1,28,M,Y,N,F,P,Y,O,O,2,0,120108,0,5.19,5.19
606367,2,39,M,Y,N,F,S,Y,O,O,7,0,121626,0,44.11,44.11
813314,1,34,M,Y,N,F,M,Y,O,O,2,0,120108,0,32.42,32.42
610451,1,57,M,Y,N,F,P,Y,O,O,4,0,0,0,44.09,0
815687,2,31,M,Y,C,P,P,Y,O,O,5,0,121876,0,58.9,58.9
815687,3,25,M,Y,9,H,P,9,O,O,3,0,121703,0,58.9,58.9
136617,1,73,M,Y,N,P,M,9,O,O,0,0,0,0,15.51,0
296587,2,33,M,Y,N,F,M,9,O,O,2,0,0,0,15.41,0
330445,1,42,F,Y,N,F,S,Y,O,O,6,0,120068,0,36.37,36.37
334082,2,21,M,Y,N,P,S,Y,O,O,2,0,121577,0,56.45,56.45
286594,2,57,F,Y,N,J,G,Y,O,O,2,0,120126,0,32.56,32.56
202963,1,45,M,Y,N,F,P,Y,O,N,0,0,120384,0,16.73,16.73
673562,2,57,F,Y,N,F,G,Y,O,O,4,0,121874,0,29.26,29.26
223320,3,26,F,Y,N,P,P,Y,O,O,0,0,122065,0,22.54,22.54
221183,1,53,M,Y,N,F,P,Y,O,O,2,0,120108,0,36.67,36.67
221183,2,37,F,Y,N,F,S,Y,O,O,2,0,120084,0,36.67,36.67
836686,1,33,M,Y,P,F,P,Y,O,O,2,0,121610,0,31.59,31.59
721347,2,35,M,Y,N,F,S,Y,O,O,2,0,120016,0,17.17,17.17
871447,1,32,F,Y,N,F,S,Y,O,O,4,0,122108,0,20.29,20.29
304357,2,42,F,Y,N,P,S,Y,O,O,2,0,121261,0,32.53,32.53
317179,2,35,M,Y,N,F,P,Y,O,O,4,0,121876,0,31.51,31.51
231723,1,59,F,Y,N,F,P,Y,O,O,2,0,120905,0,21.44,21.44
317331,1,43,F,Y,N,F,G,Y,O,O,5,0,120612,0,12.59,12.59
310420,2,44,M,Y,N,F,M,9,O,O,4,0,0,0,28.96,0
242682,2,52,F,Y,N,F,S,Y,O,O,4,0,120936,0,22.51,22.51
328090,2,39,F,Y,N,F,P,Y,O,O,4,0,120117,0,24.98,24.98
697495,1,54,F,Y,N,F,P,9,O,Y,0,0,0,0,9.9,0
371325,2,40,M,Y,N,F,S,Y,O,O,2,0,121353,0,4.81,4.81
433657,2,43,F,Y,N,F,P,9,O,O,2,0,0,0,22.9,0
734653,1,31,F,Y,N,P,P,9,O,O,4,0,0,0,13.58,0
225965,2,61,M,Y,N,P,S,Y,O,O,4,0,120344,0,34.7,34.7
563310,1,55,F,Y,N,F,P,Y,O,O,2,0,121412,0,33.52,33.52
607391,2,41,F,Y,N,O,O,O,O,O,2,0,0,0,23.53,0
943420,1,47,F,Y,N,F,G,Y,O,O,5,0,122130,0,36.07,36.07
351357,3,22,M,Y,N,F,P,N,O,O,2,0,121692,0,132.26,132.26
939031,4,5,F,N,N,O,O,O,O,O,0,0,0,0,29.5,0
939031,5,3,F,N,N,O,O,O,O,O,0,0,0,0,29.5,0
241995,1,78,F,Y,N,O,O,O,O,O,0,0,0,0,8.06,0
572016,2,53,F,Y,N,F,P,Y,O,O,2,0,121847,0,11.28,11.28
602171,1,28,F,Y,N,F,P,Y,O,O,2,0,120303,0,36.66,36.66
954040,1,75,M,Y,N,P,P,Y,O,O,4,0,121166,0,17.83,17.83
356390,1,47,M,Y,N,F,P,Y,O,O,2,0,120295,0,12.6,12.6
343409,1,21,M,Y,N,F,S,Y,O,O,2,0,121026,0,17.8,17.8
961720,2,64,M,Y,N,H,M,Y,O,O,0,0,120888,0,25.1,25.1
357701,1,58,F,Y,N,F,P,Y,O,N,3,0,121411,0,30.9,30.9
356520,1,61,F,Y,N,F,G,Y,O,O,3,0,0,0,20.84,0
357297,3,32,F,Y,N,F,P,Y,O,O,3,0,0,0,11.15,0
654335,1,55,M,Y,N,F,S,Y,O,O,2,0,120295,0,12.54,12.54
351523,1,68,F,Y,N,F,G,Y,O,O,2,0,121125,0,8.95,8.95
215573,2,48,F,Y,N,P,G,Y,O,O,2,0,121504,0,25.71,25.71
899684,1,43,F,Y,O,P,S,9,O,O,6,0,0,0,28.83,0
577670,3,40,M,Y,N,F,P,Y,O,O,3,0,121159,0,12.03,12.03
577706,1,24,F,Y,N,F,P,N,O,O,2,0,121692,0,10.08,10.08
367530,2,26,F,Y,N,F,G,Y,O,O,3,0,120068,0,25.67,25.67
367559,2,34,M,Y,N,F,P,Y,O,O,6,0,120048,0,53.37,53.37
635719,2,32,F,Y,N,F,P,Y,O,O,3,0,121493,0,16.16,16.16
237239,2,47,F,Y,N,F,P,Y,O,O,2,0,120384,0,8.57,8.57
695542,2,28,M,Y,N,F,P,Y,O,O,2,0,121778,0,13.59,13.59
323025,2,41,M,Y,N,P,S,Y,O,O,4,0,122117,0,22.44,22.44
345265,1,53,M,Y,N,H,S,9,O,O,6,0,121376,0,36.23,36.23
655326,1,32,F,Y,N,F,P,N,O,O,4,0,120941,0,36.3,36.3
960769,1,52,M,Y,N,F,P,Y,O,O,6,0,121098,0,16.7,16.7
589299,1,30,F,Y,N,F,S,9,O,N,0,0,0,0,32.18,0
655630,3,25,F,Y,N,F,P,Y,O,O,2,0,120366,0,14.44,14.44
499377,1,51,M,Y,N,F,M,Y,O,O,3,0,121362,0,11.69,11.69
659821,2,37,F,Y,N,F,G,Y,O,O,2,0,121692,0,10.56,10.56
334478,1,36,M,N,N,F,M,Y,O,O,2,0,120677,0,41.11,41.11
228016,2,55,F,N,N,H,G,9,O,O,0,0,120051,0,21,21
228177,2,57,F,N,N,F,G,Y,O,O,2,1,121111,0,10.23,10.23
669081,1,46,F,Y,N,F,G,N,O,O,4,1,120994,0,15.89,15.89
240611,2,47,M,Y,N,H,P,Y,O,O,0,0,122128,0,18.26,18.26
382584,1,55,M,Y,N,F,S,9,O,O,3,0,0,0,32.78,0
804596,2,28,M,Y,N,P,S,9,O,O,3,0,0,0,16.86,0
241010,1,63,M,Y,N,F,M,Y,O,O,4,0,121518,0,31.34,31.34
354263,2,62,M,Y,N,P,P,9,O,O,2,0,0,0,14.14,0
370793,1,68,M,Y,N,P,G,9,O,O,0,0,0,0,17.77,0
296831,1,35,F,Y,N,P,P,9,O,O,0,0,0,0,9.75,0
4419120,1,67,F,Y,N,P,G,Y,O,O,2,0,120945,0,14.55,14.55
241316,1,64,F,Y,N,P,S,Y,O,O,4,0,121227,0,26.48,26.48
873687,1,31,F,Y,N,F,P,N,O,O,4,0,0,0,14.79,0
594277,3,23,M,Y,N,F,M,9,O,O,4,0,0,0,20.03,0
874136,1,26,F,Y,N,F,P,Y,O,O,4,0,121381,0,81.24,81.24
460285,2,64,F,N,N,F,M,9,O,O,2,0,0,0,13.19,0
184978,1,28,M,Y,N,F,S,9,O,N,0,0,0,0,41.65,0
818498,4,52,M,Y,N,F,P,9,O,N,0,0,0,0,22.7,0
311822,1,51,F,Y,N,F,P,9,O,O,2,0,0,0,22.07,0
931333,2,56,M,Y,N,F,S,9,O,N,4,0,0,0,6.42,0
816126,4,9,M,N,N,O,O,O,S,O,0,0,0,0,42.2,0
816126,5,6,M,N,N,O,O,O,S,O,0,0,0,0,42.2,0
4402354,1,39,M,Y,N,P,P,9,O,O,8,0,0,0,14.64,0
847390,4,3,M,N,N,O,O,O,O,O,0,0,0,0,10.47,0
162942,5,9,F,N,N,O,O,O,S,O,0,0,0,0,68.24,0
643063,2,51,M,Y,N,F,M,9,O,O,2,0,0,0,19.43,0
218295,3,13,F,N,N,O,O,O,S,O,3,0,0,121147,46.21,0
222530,3,13,F,N,N,O,O,O,S,O,4,0,0,120394,7.98,0
311936,5,11,M,N,N,O,O,O,S,O,6,0,0,120372,22.66,0
237665,4,17,F,Y,N,O,O,O,S,O,2,0,0,120346,34.02,0
243695,2,75,M,Y,N,F,P,N,O,O,3,0,120017,0,12.02,12.02
782442,3,8,F,N,N,O,O,O,S,O,0,0,0,0,14.56,0
286596,2,9,M,N,N,O,O,O,S,O,0,0,0,0,12.41,0
370478,2,46,M,Y,N,F,M,9,O,O,2,0,0,0,26.79,0
295263,3,10,M,N,N,O,O,O,S,O,0,0,0,0,69.36,0
528770,4,29,F,Y,N,P,P,9,O,O,5,0,0,0,37.04,0
870162,3,9,F,N,N,O,O,O,S,O,0,0,0,0,21.54,0
303676,4,13,M,N,N,O,O,O,S,O,2,0,0,121262,82.36,0
680772,2,47,F,Y,N,F,P,9,O,O,2,0,0,0,18.38,0
342999,4,8,F,N,N,O,O,O,S,O,0,0,0,0,8.5,0
530231,2,29,M,Y,N,F,M,9,O,O,2,0,0,0,16.38,0
236108,2,99,M,Y,N,F,9,9,O,O,2,0,0,0,25.87,0
275564,1,58,F,Y,N,F,S,Y,O,O,2,0,121066,0,51.46,51.46
238926,2,82,M,Y,N,O,O,O,O,O,4,0,0,0,8.06,0
300683,2,47,F,Y,N,H,P,Y,O,O,0,0,121797,0,16.67,16.67
235455,1,53,F,Y,N,F,S,Y,O,N,5,0,121230,0,13.39,13.39
301548,3,21,M,Y,N,F,M,9,O,N,0,0,0,0,44.45,0
223693,3,33,M,Y,N,F,S,Y,O,O,2,0,121861,0,28.06,28.06
308577,1,66,M,Y,N,F,S,Y,O,O,2,0,121314,0,19.07,19.07
286594,3,22,F,Y,N,J,S,Y,O,O,1,0,120126,0,32.56,32.56
287530,3,28,M,Y,N,F,S,9,O,N,0,0,0,0,34.89,0
287507,1,70,M,Y,N,H,P,Y,O,O,0,0,121351,0,14.59,14.59
287561,1,55,F,Y,N,P,P,Y,O,O,2,0,121022,0,17.95,17.95
287561,2,57,M,Y,N,F,P,Y,O,O,2,0,121847,0,17.95,17.95
324836,2,41,M,Y,N,F,M,Y,O,O,2,0,0,0,31.3,0
288129,1,62,F,Y,N,F,P,Y,O,O,4,0,121611,0,21.82,21.82
971217,1,37,M,Y,N,F,P,Y,O,O,2,0,120600,0,29.71,29.71
390200,1,60,F,N,N,F,G,Y,O,O,3,0,121610,0,25.84,25.84
313788,1,35,F,Y,N,F,P,N,O,N,7,0,120924,0,19.39,19.39
288801,3,51,F,Y,N,F,S,Y,O,O,2,0,120334,0,62.61,62.61
288911,1,38,F,Y,N,F,G,N,O,O,5,0,121313,0,15.9,15.9
288911,2,38,M,Y,N,F,G,Y,O,O,5,0,121327,0,15.9,15.9
289055,1,43,F,Y,N,F,P,Y,O,O,4,0,121883,0,28.94,28.94
289067,2,59,F,Y,N,P,P,Y,O,O,2,0,121695,0,13.98,13.98
289969,1,99,M,Y,N,F,P,Y,O,O,2,0,121781,0,14.57,14.57
983669,1,59,F,Y,O,F,P,Y,O,O,4,1,121876,0,21.04,21.04
291003,2,25,M,Y,N,F,G,Y,O,O,7,0,122104,0,17.02,17.02
291062,2,40,F,Y,N,F,P,Y,O,O,2,0,0,0,38.78,0
291296,1,44,M,Y,N,F,P,Y,O,O,6,0,120004,0,25.33,25.33
316415,1,54,F,Y,N,F,P,Y,O,O,2,0,121257,0,38.98,38.98
108041,2,55,F,Y,N,F,P,Y,O,O,4,0,121659,0,10.34,10.34
291570,1,50,F,Y,N,F,G,Y,O,O,2,0,120401,0,50.4,50.4
292489,2,46,M,Y,N,P,S,Y,O,O,4,0,120068,0,22.36,22.36
292691,3,22,M,Y,N,F,P,Y,O,O,2,0,0,0,46.51,0
293137,2,49,F,Y,N,H,P,9,O,O,2,0,120137,0,39.96,39.96
293349,1,53,F,Y,N,F,P,Y,O,O,2,0,120374,0,49.25,49.25
293351,1,57,M,Y,N,F,S,Y,O,O,8,0,120688,0,22.79,22.79
293349,2,55,M,Y,N,F,S,Y,O,O,2,0,0,0,49.25,0
293654,4,19,M,Y,N,F,P,Y,O,O,2,0,122089,0,17.42,17.42
646244,2,28,F,Y,N,P,S,9,O,O,0,0,0,0,14.23,0
646375,2,45,M,Y,N,F,M,9,O,O,2,0,0,0,14.21,0
338231,2,65,M,Y,N,O,O,O,O,O,2,0,0,0,21.47,0
290532,5,4,F,N,N,O,O,O,O,O,0,0,0,0,23.92,0
113727,1,44,M,Y,N,F,P,Y,O,O,10,0,122123,0,40,40
319653,2,17,M,N,N,O,O,O,S,O,2,0,0,120040,7.26,0
815167,1,30,M,Y,N,F,M,9,O,O,4,0,0,0,51.86,0
294766,2,38,F,Y,N,F,S,Y,O,N,4,0,121923,0,12.04,12.04
294767,3,27,F,Y,N,F,S,9,O,O,2,0,122098,0,20.99,20.99
397716,2,31,M,Y,N,F,P,9,O,O,2,0,0,0,20.07,0
128230,2,43,M,Y,N,F,M,Y,O,N,2,0,121518,0,27.48,27.48
133939,2,62,M,Y,N,F,M,Y,O,O,4,0,0,0,15.73,0
868197,1,38,M,N,N,P,M,9,O,O,2,0,0,0,30.76,0
697699,1,29,M,Y,N,F,P,Y,O,O,4,0,121875,0,37.87,37.87
715459,1,48,F,Y,N,H,G,9,O,O,11,0,120529,0,9.6,9.6
557720,1,28,M,Y,O,F,G,Y,O,O,2,1,121159,0,30.14,30.14
744515,1,48,M,Y,N,H,M,9,O,O,4,0,120043,0,24.68,24.68
284958,1,43,M,Y,N,F,M,Y,O,N,2,0,120108,0,57.72,57.72
339826,1,41,M,Y,N,P,M,N,O,O,2,0,120040,0,38.09,38.09
107670,1,45,F,Y,N,F,G,Y,O,O,12,0,122065,0,43.27,43.27
107670,2,52,M,Y,N,F,M,Y,O,O,11,0,122103,0,43.27,43.27
205550,1,68,F,Y,N,P,S,Y,O,O,2,0,121020,0,16.17,16.17
132845,1,49,F,Y,N,F,P,N,O,O,2,0,121692,0,18.49,18.49
601230,2,25,F,Y,N,P,P,9,O,O,2,0,0,0,29.31,0
999942,4,27,F,9,C,F,S,Y,O,O,2,0,121205,0,20.38,20.38
679472,2,40,M,Y,N,F,S,Y,O,O,2,0,121090,0,23.62,23.62
201827,1,39,M,Y,N,F,P,Y,O,O,2,0,120748,0,22.41,22.41
216176,1,33,F,Y,N,F,P,9,O,O,8,0,0,0,25.63,0
5508822,1,51,M,Y,N,H,M,9,O,O,0,0,121537,0,9.6,9.6
845960,1,58,M,Y,N,F,P,Y,O,O,2,0,121202,0,21.9,21.9
371360,1,37,F,Y,N,F,G,Y,O,O,2,0,121375,0,27.13,27.13
342463,1,56,F,Y,N,H,G,9,O,O,3,0,121214,0,18.29,18.29
368898,3,22,M,N,O,F,M,9,O,N,0,0,0,0,14.57,0
206166,1,32,F,Y,N,H,S,9,O,O,2,0,121526,0,13.28,13.28
205589,3,30,M,Y,N,O,O,O,O,O,0,0,0,0,15.14,0
207155,2,38,M,Y,N,F,P,Y,O,O,4,0,120115,0,21.81,21.81
449541,1,24,M,Y,N,F,P,Y,O,O,3,0,122120,0,57.18,57.18
451666,2,58,M,Y,N,F,M,Y,O,O,2,0,121847,0,25.54,25.54
541038,1,26,F,Y,N,P,S,N,O,O,2,0,121922,0,25.67,25.67
288422,1,81,F,N,N,O,O,O,O,O,0,0,0,0,15.87,0
234439,2,51,F,Y,N,P,S,Y,O,O,2,0,120989,0,15.51,15.51
543003,1,31,F,Y,N,F,P,Y,O,O,2,0,120945,0,19.55,19.55
874844,2,25,M,Y,N,F,P,Y,O,O,9,0,121000,0,71.83,71.83
210958,1,31,M,Y,N,F,P,Y,O,O,4,0,0,0,27.38,0
217745,1,46,F,Y,N,F,P,N,O,O,2,0,120941,0,41.84,41.84
213235,4,23,F,N,N,F,S,Y,O,O,2,1,120924,0,30.09,30.09
389727,1,45,F,Y,N,F,M,Y,O,O,2,0,120335,0,32.41,32.41
434395,1,34,M,Y,N,F,P,Y,O,O,2,0,122040,0,47.61,47.61
434986,1,47,M,Y,N,F,M,Y,O,O,2,0,120108,0,45.6,45.6
395505,1,39,F,Y,N,F,G,Y,O,N,2,0,0,0,18.51,0
318145,1,49,F,Y,N,J,P,9,O,O,7,0,121871,0,16.59,16.59
353473,1,66,M,N,N,F,M,Y,O,O,2,0,122100,0,19.93,19.93
339826,3,12,M,N,N,O,O,O,S,O,2,0,0,121952,38.09,0
289785,1,80,M,Y,N,O,O,O,O,O,5,0,0,0,28.6,0
223842,1,36,F,Y,N,F,P,N,O,N,0,0,120924,0,20.82,20.82
789643,2,38,M,Y,N,F,P,Y,O,O,4,0,120077,0,5.73,5.73
186972,2,58,M,Y,N,F,M,Y,O,N,0,0,120140,0,24.14,24.14
771263,2,36,F,Y,N,F,P,Y,O,O,4,0,121706,0,11.62,11.62
103076,2,57,M,Y,N,F,M,Y,O,O,2,0,120933,0,16.05,16.05
4415144,3,29,F,Y,N,F,G,Y,O,O,4,0,0,0,21.8,0
326051,1,46,F,Y,N,P,P,Y,O,O,4,0,120406,0,66.64,66.64
376519,1,44,F,Y,N,F,P,Y,O,O,6,0,121193,0,6.56,6.56
813643,2,78,M,Y,N,H,P,9,O,O,0,0,121478,0,10.67,10.67
326802,2,60,M,Y,N,F,P,Y,O,O,3,0,120979,0,12.24,12.24
523662,5,5,F,N,N,O,O,O,O,O,0,0,0,0,70.12,0
831089,1,35,F,Y,N,F,G,Y,O,9,5,0,120398,0,24.38,24.38
456833,2,80,F,Y,N,O,O,O,O,O,4,0,0,0,12.02,0
276219,1,72,F,Y,N,O,O,O,O,O,3,0,0,0,20.38,0
226802,1,36,M,Y,N,F,P,Y,O,O,3,0,0,0,15.43,0
340136,3,28,M,Y,N,F,P,N,O,O,4,0,0,0,16.03,0
210724,1,86,F,Y,N,O,O,O,O,O,0,0,0,0,9.97,0
305506,2,66,M,Y,N,H,S,Y,O,O,0,0,121307,0,11.08,11.08
838938,1,38,F,Y,N,F,P,Y,O,Y,0,0,121862,0,9.36,9.36
233304,2,44,F,Y,N,F,S,Y,O,O,4,0,122031,0,16.6,16.6
288408,4,33,M,Y,N,F,S,9,O,9,2,0,0,0,19.58,0
234384,1,58,F,Y,N,P,M,9,O,O,4,0,0,0,21.82,0
287308,4,5,M,N,N,O,O,O,O,O,0,0,0,0,24.21,0
903079,1,37,M,Y,N,F,S,Y,O,O,3,0,0,0,22.16,0
845667,2,35,M,Y,N,F,P,9,O,O,4,2,120017,0,27.73,27.73
511338,1,57,M,Y,N,F,P,Y,O,O,3,0,120415,0,26.01,26.01
511338,2,56,F,Y,N,F,G,N,O,O,2,0,121692,0,26.01,26.01
766020,2,28,M,Y,N,F,M,Y,O,O,2,0,120674,0,31.27,31.27
882743,1,33,M,Y,N,F,P,N,O,O,3,0,121764,0,34.49,34.49
539797,1,35,F,Y,N,F,P,N,O,O,4,0,121692,0,13.63,13.63
417494,2,26,F,Y,N,F,P,Y,O,O,3,0,121455,0,27.9,27.9
421204,3,33,M,Y,N,F,G,9,O,O,2,0,120612,0,48.77,48.77
340269,1,71,M,Y,N,P,S,N,O,O,7,0,121655,0,13.44,13.44
333731,1,54,F,Y,N,F,S,Y,O,O,7,0,121268,0,12.4,12.4
334939,1,35,F,Y,N,F,P,Y,O,O,3,0,121814,0,29.61,29.61
334939,2,36,M,Y,N,F,P,N,O,O,2,0,120082,0,29.61,29.61
4406032,1,53,F,Y,N,F,G,N,O,O,2,0,120994,0,15.9,15.9
322117,1,53,M,Y,N,O,O,O,O,O,4,0,0,0,12.09,0
4406729,2,64,F,Y,N,P,S,Y,O,O,8,0,121157,0,8.74,8.74
926451,2,25,M,Y,N,F,M,Y,O,N,0,0,121660,0,9.52,9.52
429299,1,43,M,Y,N,F,P,Y,O,O,2,0,120295,0,15.9,15.9
311704,2,76,F,N,N,O,O,O,O,O,2,0,0,0,7.45,0
430424,1,44,M,Y,N,F,M,Y,O,O,2,0,121847,0,16.22,16.22
934893,3,22,F,Y,N,F,S,Y,O,O,2,0,120122,0,25.39,25.39
360456,4,5,F,N,N,O,O,O,O,O,0,0,0,0,15.43,0
940151,3,32,M,N,O,F,P,Y,O,O,2,2,121862,0,11.46,11.46
618488,1,31,F,Y,N,F,P,Y,O,N,3,0,120030,0,16.13,16.13
328449,2,63,M,Y,N,F,S,Y,O,O,2,0,122131,0,15.39,15.39
238831,2,45,F,Y,N,F,P,N,O,O,7,0,121692,0,10.47,10.47
294767,1,54,M,Y,N,F,S,9,O,O,2,0,0,0,20.99,0
240394,1,50,F,Y,N,F,P,9,O,O,2,0,0,0,15.21,0
240394,2,58,M,Y,N,F,P,9,O,O,2,0,0,0,15.21,0
247764,2,57,F,Y,N,F,P,Y,O,O,4,0,120109,0,5.1,5.1
883071,1,65,F,N,N,H,S,Y,O,O,2,0,120577,0,6.9,6.9
883071,2,63,M,Y,N,F,S,Y,O,O,4,0,121518,0,6.9,6.9
755290,1,46,M,Y,N,F,S,9,O,O,3,0,0,0,29.37,0
329131,1,66,M,Y,N,F,P,N,O,O,3,0,120025,0,29.22,29.22
279955,1,40,M,Y,N,F,P,N,O,O,2,0,120924,0,31.27,31.27
280135,2,45,F,Y,N,F,P,Y,O,O,2,0,121876,0,17.69,17.69
914509,2,51,F,Y,N,F,P,Y,O,O,2,0,121519,0,10.32,10.32
930520,1,59,F,Y,N,F,M,Y,O,O,2,0,122132,0,12.05,12.05
483635,2,26,M,Y,N,O,O,O,S,O,2,0,0,120082,19.2,0
431305,2,34,F,Y,N,F,P,N,O,O,3,0,121113,0,14,14
930520,2,55,M,Y,N,F,M,Y,O,O,2,0,0,0,12.05,0
852675,2,68,F,N,N,O,O,O,O,O,0,0,0,0,14.42,0
230927,1,72,F,Y,N,O,O,O,O,O,0,0,0,0,8.97,0
953587,1,51,M,Y,N,F,P,Y,O,O,2,0,121863,0,12.78,12.78
284044,2,62,F,Y,N,F,P,N,O,O,2,0,121034,0,12.22,12.22
374222,2,30,F,Y,N,F,P,Y,O,O,2,0,121425,0,19.83,19.83
4429108,2,54,F,Y,N,F,P,Y,O,O,2,0,121426,0,17.67,17.67
4434189,2,34,M,Y,N,F,M,9,O,N,0,0,0,0,57.18,0
313861,2,58,F,Y,N,O,O,O,O,O,0,0,0,0,12.65,0
376378,1,48,F,Y,N,P,G,Y,O,O,4,0,121384,0,46.95,46.95
958238,1,47,M,Y,N,F,P,N,O,O,8,0,121152,0,8.13,8.13
962127,1,69,M,Y,N,P,M,Y,O,O,2,0,121434,0,25.24,25.24
479086,3,7,M,N,N,O,O,O,S,O,0,0,0,0,25.8,0
352566,1,70,M,Y,N,J,P,9,O,O,2,0,120013,0,13.35,13.35
382688,2,32,M,Y,N,F,G,Y,O,N,3,0,121314,0,19.23,19.23
303445,3,27,M,Y,N,F,M,Y,O,O,4,0,0,0,52.81,0
222060,1,46,F,Y,N,F,S,Y,O,N,4,0,122054,0,20.9,20.9
222060,2,44,M,Y,N,F,S,Y,O,O,4,0,122054,0,20.9,20.9
217729,1,63,F,Y,N,F,P,Y,O,O,2,0,121111,0,8.37,8.37
476133,1,31,F,Y,N,F,P,Y,O,O,4,0,120600,0,19.58,19.58
381143,1,43,M,Y,N,F,M,9,O,9,3,0,0,0,15.88,0
276424,1,46,M,Y,N,F,G,Y,O,O,6,0,122103,0,23.88,23.88
295179,1,63,F,Y,N,F,S,N,O,O,4,0,121112,0,9.4,9.4
295474,2,46,M,Y,N,F,P,Y,O,O,2,0,121435,0,22.8,22.8
796817,1,24,M,Y,N,F,P,Y,O,9,11,0,121081,0,20.81,20.81
298852,1,62,F,Y,N,F,G,Y,O,O,2,0,0,0,18.07,0
809310,1,31,M,Y,N,F,P,N,O,9,5,0,121277,0,15.7,15.7
4465117,2,57,M,Y,N,F,M,Y,O,O,2,0,120029,0,17.15,17.15
336387,2,61,F,Y,N,P,S,Y,O,O,2,0,122082,0,21.58,21.58
338076,1,47,F,Y,N,F,G,Y,O,O,2,0,120941,0,28.58,28.58
382128,2,39,M,Y,N,F,M,Y,O,O,2,0,120003,0,31.74,31.74
707738,2,55,M,Y,N,F,S,Y,O,O,3,0,121593,0,21.11,21.11
710228,1,30,F,Y,N,F,P,Y,O,O,2,0,121499,0,10.55,10.55
701267,2,58,M,Y,N,F,M,Y,O,O,1,0,120612,0,21.38,21.38
412511,2,23,M,Y,N,P,S,Y,O,O,2,0,120553,0,24.66,24.66
180992,2,57,F,Y,N,F,S,Y,O,O,5,0,121593,0,26.35,26.35
329119,2,20,M,N,N,F,S,Y,O,O,2,0,121332,0,68.88,68.88
826185,1,55,F,Y,N,H,P,9,O,O,2,0,120058,0,15.77,15.77
826665,1,29,F,N,N,F,P,Y,O,O,7,0,120139,0,9.05,9.05
202656,3,24,M,Y,N,P,S,Y,O,O,2,0,122117,0,28.62,28.62
